"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_and_shape","correct"
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","parallelogram","no","parallelogram",6,"posttest","parallelogram_parallelogram",FALSE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","parallelogram","no","rectangle",7,"posttest","parallelogram_rectangle",TRUE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","parallelogram","no","square",8,"posttest","parallelogram_square",TRUE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","rhombus","no","rhombus",9,"posttest","rhombus_rhombus",FALSE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","rhombus","no","rectangle",10,"posttest","rhombus_rectangle",TRUE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","rhombus","no","parallelogram",11,"posttest","rhombus_parallelogram",FALSE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","rhombus","no","square",12,"posttest","rhombus_square",TRUE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","rectangle","no","rhombus",13,"posttest","rectangle_rhombus",TRUE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","rectangle","no","rectangle",14,"posttest","rectangle_rectangle",FALSE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","rectangle","no","square",15,"posttest","rectangle_square",TRUE
6,"20","male","","shapes",2016-01-21 18:38:35,116230,"passive_passive","rhombus",13934,"entity","rectangle","no","parallelogram",16,"posttest","rectangle_parallelogram",FALSE
